name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
Fresho Premium Exotic Broccoli 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595855759920-86582396756a?w=400,https://www.amazon.in/dp/B0001516,4.3,1500,99,120,broccoli
Fresho Green Romaine Lettuce 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595855759920-86582396756a?w=400,https://www.amazon.in/dp/B0001517,4.2,1100,55,70,lettuce
Fresho Kiran Watermelon Local 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?w=400,https://www.amazon.in/dp/B0001518,4.1,1300,75,95,watermelon
Fresho Sweet Red Papaya 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?w=400,https://www.amazon.in/dp/B0001519,4.2,1400,85,110,papaya
Fresho Imported Green Kiwi 3 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?w=400,https://www.amazon.in/dp/B0001520,4.3,1800,105,130,kiwi
Fresho Red Pomegranate Kabul 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1560806887-1e4cd0b6cbd6?w=400,https://www.amazon.in/dp/B0001521,4.4,1500,110,135,pomegranate
McCain Frozen French Fries Spiced 750g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1518977676601-b53f82aba655?w=400,https://www.amazon.in/dp/B0001522,4.4,9200,135,155,frozen french fries
Safal Frozen Sweet Corn 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1518977676601-b53f82aba655?w=400,https://www.amazon.in/dp/B0001523,4.3,6100,95,110,frozen green peas
Prasuma Frozen Chicken Spicy Momos 240g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1518977676601-b53f82aba655?w=400,https://www.amazon.in/dp/B0001524,4.4,3100,175,210,frozen momos
Venky's Frozen Chicken Nuggets Crispy 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1518977676601-b53f82aba655?w=400,https://www.amazon.in/dp/B0001525,4.3,2800,430,480,chicken nuggets
Amul Chocolate Magic Ice Cream Tub 1L,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400,https://www.amazon.in/dp/B0001526,4.5,1900,175,210,ice cream tub
Kulfi Malai Premium Pista Slice 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1578985545062-69928b1d9587?w=400,https://www.amazon.in/dp/B0001527,4.4,1200,52,60,kulfi
Happilo California Organic Almonds 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001528,4.4,11500,210,255,almonds
Happilo Premium Roasted Cashews 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001529,4.3,950,245,295,cashews
Happilo Golden Seedless Raisins Kishmish 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001530,4.2,1100,120,145,raisins
Happilo Premium California Walnuts Halves 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001531,4.4,1300,310,350,walnuts
Happilo Raw Salted Pistachios Premium 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001532,4.3,1400,285,320,pistachios
True Elements Organic Chia Seeds Premium 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001533,4.3,1800,175,210,chia seeds
Neuherbs Raw Pumpkin Seeds Healthy 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001534,4.4,2100,145,175,pumpkin seeds
Neuherbs Raw Sunflower Seeds Healthy 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1558961309-dbdf71799f1f?w=400,https://www.amazon.in/dp/B0001535,4.2,1500,120,140,sunflower seeds
Johnson & Johnson Band Aid Washproof 10 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001536,4.4,9200,22,25,band aid
Eno Orange Fast Relief Digestive Antacid 6 pouches,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001537,4.5,6100,52,56,digestive antacid
Vicks Vaporub Cold Relief Balm 25g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001538,4.6,3100,85,95,vicks vaporub
ORS Lemon Hydration Electrolyte Powder 4 pouches,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001539,4.4,2800,75,80,ORS powder
Vicks Cough Drops Ginger Lemon Lozenges 20 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001540,4.3,1900,32,35,cough drops
Durex Extra Thin Condoms 10 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0001541,4.5,1500,245,299,condoms
Durex Play Cherry Pleasure Lubricant Gel 50ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0001542,4.3,1200,380,450,lubricant
Morning Fresh Hangover Relief Mint Drink 60ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001543,4.1,950,110,125,hangover relief
Mangaldeep Jasmine Agarbatti Incense Sticks 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0001544,4.4,1100,99,120,incense sticks
Mangaldeep Premium Dhoop Cones Sandalwood 30 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0001545,4.3,1300,75,85,dhoop
Cycle Pure Camphor Bhimseni Kapur 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0001546,4.5,1400,92,105,camphor
Aim Safety Matchbox Pack of 10,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0001547,4.2,1800,18,20,matchbox
Cycle Round Cotton Wicks for Diya 100 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0001548,4.3,1500,28,35,cotton wicks
Anand Brass Diya Pooja Oil Yellow 500ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1622484211148-716598e0911a?w=400,https://www.amazon.in/dp/B0001549,4.2,2100,145,175,pooja oil
Panasonic AA Batteries 4 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001550,4.4,3100,135,150,AA batteries
Panasonic AAA Alkaline Power Batteries 4 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001551,4.4,1900,135,150,AAA batteries
Loctite Instant Super Glue Gel 3g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001552,4.5,3200,18,20,super glue
Wonder Transparent Packaging Adhesive Tape 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001553,4.1,1500,45,55,transparent tape
Cello Fine Grip Ball Point Pens Blue 5 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001554,4.3,1200,45,50,pens
Classmate Premium Notebook 240 pages,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001555,4.4,1100,85,99,notebook
Nivea Gel Body Wash Peach and Avocado 250ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0001556,4.4,950,185,210,body wash
The Ordinary Hyaluronic Acid Serum 30ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0001557,4.4,1300,599,699,face serum
Vaseline Lip Therapy Rosy Lips 4.8g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1608248597481-496100c80836?w=400,https://www.amazon.in/dp/B0001558,4.3,1500,135,150,lip balm
Garnier Color Naturals Hair Color Dark Brown,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1535585209827-a15fcdbc4c2d?w=400,https://www.amazon.in/dp/B0001559,4.3,2100,215,245,hair color
Park Avenue Wet Look Daily Hair Styling Gel 100ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1535585209827-a15fcdbc4c2d?w=400,https://www.amazon.in/dp/B0001560,4.2,3100,85,99,hair gel
Sofy ProComfort Regular Tampons 10 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0001561,4.4,1900,145,175,tampons
Whisper Daily Fresh Breathable Panty Liners 36 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0001562,4.3,3200,120,135,panty liners
Sirona Ready To Use Face Waxing Strips 8 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0001563,4.1,1500,99,115,waxing strips
Colgate Premium Cotton Swabs Earbuds 100 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0001564,4.3,1100,45,55,cotton swabs
MamyPoko Pants Baby Diapers Large 30 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0001565,4.4,1800,560,620,baby diapers
Nestle Nan Pro Stage 1 Baby Formula 400g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0001566,4.3,2400,625,699,baby formula
SebaMed Soothing Baby Rash Cream 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1595246140625-568b29e0aa45?w=400,https://www.amazon.in/dp/B0001567,4.3,1500,299,350,baby rash cream
Purepet Premium Clumping Cat Litter Lavender 5kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1514888286974-6c03e2ca1dba?w=400,https://www.amazon.in/dp/B0001568,4.2,1200,350,420,cat litter
Drools Dentastix Medium Dog Treats Weekly Pack 110g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1589724109199-1a850da9112e?w=400,https://www.amazon.in/dp/B0001569,4.4,950,150,175,dog treats
Licious Farmed Chicken Breast Boneless 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0001570,4.3,1100,265,299,chicken breast
Licious Premium Tender Mutton Curry Cut 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0001571,4.2,1300,445,499,mutton
Venky's Premium Chicken Sausages Smoked 250g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0001572,4.3,1400,175,199,sausages
Venky's Pork Salami Premium Slices 200g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0001573,4.1,1800,215,240,salami
Licious Basa Fish Fillets Boneless 500g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586201375761-83865001e31c?w=400,https://www.amazon.in/dp/B0001574,4.3,1500,320,380,fish fillets
MuscleBlaze Whey Protein Gold Standard 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0001575,4.6,2100,3199,3599,whey protein
MuscleBlaze High Protein Bar Almond 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0001576,4.4,3100,65,80,protein bar
GNC Creatine Monohydrate Powder 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0001577,4.4,1900,480,550,creatine
GNC Pro Performance Pre-Workout Powder 180g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0001578,4.3,3200,1799,1999,pre-workout
MuscleBlaze Multivitamin with Ginseng 60 tablets,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001579,4.3,1500,375,450,multivitamin
GNC Triple Strength Omega 3 Fish Oil Capsules 60 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1584017911766-d451b3d0e843?w=400,https://www.amazon.in/dp/B0001580,4.4,1200,599,699,fish oil capsule
Signoraware Stainless Steel Gym Shaker Bottle 700ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1542157585-ef2081f7c173?w=400,https://www.amazon.in/dp/B0001581,4.2,950,275,349,shaker bottle
Saffola Oats Premium Rolled Gym Oats 1.2kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1586444248902-2f64eddc13df?w=400,https://www.amazon.in/dp/B0001582,4.3,1100,185,210,oats
Everyuth Gentle Exfoliating Walnut Face Scrub 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0001583,4.3,1300,115,130,face scrub
Garnier Hydra Bomb Lemon Sheet Mask 20g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0001584,4.5,1400,85,99,sheet mask
Park Avenue Cool Blue Sensitive Shaving Foam 418g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1626245917122-13c10ec3b171?w=400,https://www.amazon.in/dp/B0001585,4.4,1800,245,280,shaving foam
Gillette Fusion Manual Shaving Razor Blades 4 units,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1626245917122-13c10ec3b171?w=400,https://www.amazon.in/dp/B0001586,4.5,2100,745,850,razor blades
Park Avenue After Shave Lotion Original 100ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1594035910387-fea47794261f?w=400,https://www.amazon.in/dp/B0001587,4.3,3400,195,225,aftershave
Clean and Dry Intimate Hygiene Wash 100ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228720-195a672e8a03?w=400,https://www.amazon.in/dp/B0001588,4.4,1900,145,160,intimate wash
Oral-B Essential Mint Dental Floss 50m,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1607613009820-a29f7bb81c04?w=400,https://www.amazon.in/dp/B0001589,4.3,1100,185,210,dental floss
Fem Silk & Fresh Hair Removal Cream Normal Skin 50g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1583947215259-38e31be8751f?w=400,https://www.amazon.in/dp/B0001590,4.2,1500,99,115,hair removal cream
Nivea Matte Sunscreen Gel SPF 50 100g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1598440947619-2c35fc9aa908?w=400,https://www.amazon.in/dp/B0001591,4.4,1200,345,399,sunscreen
Nivea Cocoa Glow Intensive Care Body Lotion 400ml,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1556228578-0d85b1a4a5a9?w=400,https://www.amazon.in/dp/B0001592,4.5,950,345,399,body lotion
Realme Micro USB Charging Cable Fast Charge 1m,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001593,4.2,1100,165,199,charging cable
JBL C100 Wired Earphones with Mic,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001594,4.3,1300,599,699,wired earphones
Terabyte Micro USB to USB OTG Adapter,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001595,4.1,1400,45,75,OTG adapter
Ambrane Power Bank 10000mAh,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001596,4.4,1800,799,899,power bank
Realme Tempered Glass Screen Guard 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001597,4,1100,145,249,screen guard
Iceberg Clear Party Ice Cubes Pouch 1kg,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001598,4.4,9200,55,60,ice cubes
Classy Disposable White Paper Plates Pack of 25,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1601597111158-2fceff270190?w=400,https://www.amazon.in/dp/B0001599,4.1,6100,55,65,paper plates
Classy Disposable Clear Plastic Cups Pack of 50,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1601597111158-2fceff270190?w=400,https://www.amazon.in/dp/B0001600,4.2,3100,65,75,plastic cups
Aviator Standard Playing Cards Deck 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001601,4.5,2800,85,99,playing cards
Fun Party Popper Celebration Confetti 1 unit,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1548839140-29a749e1cf4d?w=400,https://www.amazon.in/dp/B0001602,4.2,1900,38,45,party popper
Premier Soft Face Tissue Box 200 Pulls,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1601597111158-2fceff270190?w=400,https://www.amazon.in/dp/B0001603,4.4,2800,110,125,tissue box
Hershey's Cocoa Powder Pure Dark 150g,grocery & gourmet foods,All Grocery,https://images.unsplash.com/photo-1511381939415-e44015466834?w=400,https://www.amazon.in/dp/B0001604,4.4,1500,165,185,cocoa powder
