name,mainCategory,subCategory,image,link,ratings,noOfRatings,discountPrice,actualPrice,category
supplement Himalayan Organics Magnesium Citrate 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10753-himalayan-magnesium.jpg,https://blinkit.com/prn/himalayan-magnesium/10753,4.5,12000,550,650,magnesium
supplement Fast&Up Magnesio Magnesium Effervescent 20 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10754-fastup-magnesio.jpg,https://www.zeptonow.com/pn/fastup-magnesio/10754,4.8,25000,260,300,magnesium
supplement GNC Magnesium 500mg 100 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10755-gnc-magnesium.jpg,https://blinkit.com/prn/gnc-magnesium/10755,4.6,8500,899,1099,magnesium
supplement TrueBasics Magnesium Supplement 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10756-truebasics-magnesium.jpg,https://www.zeptonow.com/pn/truebasics-magnesium/10756,4.4,5000,450,550,magnesium
supplement Swisse Magnesium 60 Tablets,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10757-swisse-magnesium.jpg,https://blinkit.com/prn/swisse-magnesium/10757,4.7,9000,999,1299,magnesium
supplement Nature Made Magnesium Oxide 250mg 100 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10758-naturemade-magnesium.jpg,https://www.zeptonow.com/pn/naturemade-magnesium/10758,4.8,11000,1200,1500,magnesium
supplement Zenith Nutrition Magnesium Citrate 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10759-zenith-magnesium.jpg,https://blinkit.com/prn/zenith-magnesium/10759,4.5,4500,550,650,magnesium
supplement HealthyHey Nutrition Magnesium Glycinate 120 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10760-healthyhey-magnesium.jpg,https://www.zeptonow.com/pn/healthyhey-magnesium/10760,4.6,6700,499,599,magnesium
supplement Vicks ZzzQuil Natura Melatonin Gummies 24 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10761-zzzquil.jpg,https://blinkit.com/prn/zzzquil/10761,4.8,35000,350,399,sleep
support Carbamide Forte Melatonin 10mg 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10762-carbamide-melatonin.jpg,https://www.zeptonow.com/pn/carbamide-melatonin/10762,4.7,28000,299,399,sleep
support Himalayan Organics Melatonin 10mg 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10763-himalayan-melatonin.jpg,https://blinkit.com/prn/himalayan-melatonin/10763,4.6,18000,399,499,sleep
support HealthKart HK Vitals Melatonin 60 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10764-hk-melatonin.jpg,https://www.zeptonow.com/pn/hk-melatonin/10764,4.5,15000,250,350,sleep
support Fast&Up Sleep Melatonin Effervescent 20 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10765-fastup-sleep.jpg,https://blinkit.com/prn/fastup-sleep/10765,4.7,21000,290,320,sleep
support Setu Sleep Mints Melatonin 5mg 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10766-setu-sleep.jpg,https://www.zeptonow.com/pn/setu-sleep/10766,4.6,12000,350,399,sleep
support GNC Melatonin 3mg 60 pcs,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10767-gnc-melatonin.jpg,https://blinkit.com/prn/gnc-melatonin/10767,4.8,8900,550,650,sleep
support TrueBasics Sleep Melatonin Supplement 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10768-truebasics-sleep.jpg,https://www.zeptonow.com/pn/truebasics-sleep/10768,4.4,6700,450,550,sleep
support Wellbeing Nutrition Melts Restful Sleep 30 Strips,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10769-wellbeing-sleep.jpg,https://blinkit.com/prn/wellbeing-sleep/10769,4.7,9500,550,650,sleep
support NutriBears Sleep Gummies for Kids & Adults 30 pcs,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10770-nutribears-sleep.jpg,https://www.zeptonow.com/pn/nutribears-sleep/10770,4.5,5600,399,499,sleep
support Volini Pain Relief Gel 30g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10771-volini.jpg,https://blinkit.com/prn/volini/10771,4.8,50000,99,115,pain
relief Moov Pain Relief Cream 50g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10772-moov.jpg,https://www.zeptonow.com/pn/moov/10772,4.9,48000,140,160,pain
relief Iodex Fast Relief Balm 40g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10773-iodex.jpg,https://blinkit.com/prn/iodex/10773,4.7,42000,80,95,pain
relief Amrutanjan Strong Pain Balm 50ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10774-amrutanjan.jpg,https://www.zeptonow.com/pn/amrutanjan/10774,4.6,35000,65,75,pain
relief Relispray Pain Relief Spray 55g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10775-relispray.jpg,https://blinkit.com/prn/relispray/10775,4.8,28000,150,180,pain
relief Tiger Balm Red Ointment 21ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10776-tiger-balm.jpg,https://www.zeptonow.com/pn/tiger-balm/10776,4.7,31000,90,105,pain
relief Zandu Balm Ultra Power 8ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10777-zandu-balm.jpg,https://blinkit.com/prn/zandu-balm/10777,4.8,45000,40,50,pain
relief Omnigel Pain Relief Gel 20g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10778-omnigel.jpg,https://www.zeptonow.com/pn/omnigel/10778,4.5,21000,85,100,pain
relief Dr. Ortho Ayurvedic Pain Relief Oil 120ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10779-drortho.jpg,https://blinkit.com/prn/drortho/10779,4.6,18000,250,295,pain
relief Bengay Pain Relieving Cream 50g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10780-bengay.jpg,https://www.zeptonow.com/pn/bengay/10780,4.7,15000,180,210,pain
relief Electral ORS Powder Orange 21.8g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10781-electral-orange.jpg,https://blinkit.com/prn/electral-orange/10781,4.9,50000,20,22,ORS
Electral ORS Powder Apple 21.8g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10782-electral-apple.jpg,https://www.zeptonow.com/pn/electral-apple/10782,4.8,35000,20,22,ORS
Prolyte ORS Ready to Drink Apple 200ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10783-prolyte-apple.jpg,https://blinkit.com/prn/prolyte-apple/10783,4.7,28000,35,40,ORS
Prolyte ORS Ready to Drink Orange 200ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10784-prolyte-orange.jpg,https://www.zeptonow.com/pn/prolyte-orange/10784,4.8,32000,35,40,ORS
Enerzal Energy Drink Powder Orange 100g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10785-enerzal-orange.jpg,https://blinkit.com/prn/enerzal-orange/10785,4.6,21000,55,65,ORS
Enerzal Energy Drink Powder Apple 100g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10786-enerzal-apple.jpg,https://www.zeptonow.com/pn/enerzal-apple/10786,4.5,18000,55,65,ORS
Cipla ORS Rehydration Salts Orange 21g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10787-cipla-ors.jpg,https://blinkit.com/prn/cipla-ors/10787,4.9,45000,18,20,ORS
Dr Reddy's ORS Orange Flavor 21.8g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10788-drreddy-ors.jpg,https://www.zeptonow.com/pn/drreddy-ors/10788,4.7,15000,19,22,ORS
FDC ORS Powder Orange 21.8g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10789-fdc-ors.jpg,https://blinkit.com/prn/fdc-ors/10789,4.6,12000,18,20,ORS
Walyte ORS Powder Orange 21.8g,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10790-walyte-ors.jpg,https://www.zeptonow.com/pn/walyte-ors/10790,4.5,8900,18,20,ORS
Vicks Vaporub 50g,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10791-vicks-vaporub.jpg,https://blinkit.com/prn/vicks-vaporub/10791,4.9,50000,85,95,cough
relief Dabur Honitus Cough Drops Honey 300 Jar,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10792-honitus-drops.jpg,https://www.zeptonow.com/pn/honitus-drops/10792,4.7,28000,150,180,cough
relief Himalaya Koflet Lozenges 200 Jar,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10793-koflet.jpg,https://blinkit.com/prn/koflet/10793,4.8,31000,140,160,cough
relief Dabur Honitus Cough Syrup 100ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10794-honitus-syrup.jpg,https://www.zeptonow.com/pn/honitus-syrup/10794,4.8,42000,99,115,cough
relief Vicks Cough Drops Menthol 20s,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10795-vicks-drops.jpg,https://blinkit.com/prn/vicks-drops/10795,4.9,48000,20,25,cough
relief Cofsils Naturals Cough Syrup 100ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10796-cofsils.jpg,https://www.zeptonow.com/pn/cofsils/10796,4.5,15000,85,100,cough
relief Benadryl Cough Formula 150ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10797-benadryl.jpg,https://blinkit.com/prn/benadryl/10797,4.8,35000,120,140,cough
relief Torex Herbal Cough Syrup 100ml,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10798-torex.jpg,https://www.zeptonow.com/pn/torex/10798,4.6,21000,95,110,cough
relief Glycodin Cough Syrup 100ml,Lifestyle & Essentials,Health & Wellness,https://www.bigbasket.com/media/uploads/p/l/10799-glycodin.jpg,https://blinkit.com/prn/glycodin/10799,4.7,18000,105,120,cough
relief Alex Cough Lozenges Lemon 10s,Lifestyle & Essentials,Health & Wellness,https://cdn.zeptonow.com/production/inventory/10800-alex.jpg,https://www.zeptonow.com/pn/alex/10800,4.4,12000,35,45,cough
